Token,Image URL
"srcset=""https://static.ffx.io/images/$zoom_1.047881739130435%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_18%2C$y_97/t_crop_custom/q_86%2Cf_auto/a6df7c4ed34e5dd3226a2fe8d913774abd10afb7, https://static.ffx.io/images/$zoom_1.047881739130435%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_18%2C$y_97/t_crop_custom/q_62%2Cf_auto/a6df7c4ed34e5dd3226a2fe8d913774abd10afb7 2x""",https://static.ffx.io/images/$zoom_1.047881739130435%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_18%2C$y_97/t_crop_custom/q_86%2Cf_auto/a6df7c4ed34e5dd3226a2fe8d913774abd10afb7
</img>,https://static.ffx.io/images/$zoom_1.047881739130435%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_18%2C$y_97/t_crop_custom/q_86%2Cf_auto/a6df7c4ed34e5dd3226a2fe8d913774abd10afb7
<img>,https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
"alt=""Relative to other indulgences, fine wine is still affordable, says the boss of drinks retailer Endeavour Group,   Steve Donohue.""",https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
"src=""https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb""",https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
"srcset=""https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb, https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_62%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb 2x""",https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
</img>,https://static.ffx.io/images/$zoom_0.10644139387539599%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_5%2C$y_0/t_crop_custom/q_86%2Cf_auto/28093d543d5159ee49d13e4741797e8b341643eb
<img>,https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"alt=""Rana Erdal""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"class=""['_3GkR2']""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"height=""40""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"loading=""lazy""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"src=""https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"srcset=""https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b, https://static.ffx.io/images/$width_80%2C$height_80/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b 2x""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
"width=""40""",https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
</img>,https://static.ffx.io/images/$width_40%2C$height_40/t_crop_fill/q_86%2Cf_auto/a0d9c6c25db7d7b9d15db17a760de7d7ef7e495b
<img>,https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
"alt=""It’s not COVID, so why am I so congested all the time?""",https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
"src=""https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482""",https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
"srcset=""https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482, https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_62%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482 2x""",https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
</img>,https://static.ffx.io/images/$zoom_0.3305%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/35e97adf3ecff8c593e870ac85c9edc48e379482
<img>,https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
"alt=""Mona Foma in Hobart, 2023""",https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
"loading=""lazy""",https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
"src=""https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385""",https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
"srcset=""https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385, https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_1.545%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_62%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385 2x""",https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
</img>,https://static.ffx.io/images/$zoom_1.8666666666666667%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_0/t_crop_custom/q_86%2Cf_jpg/50d61fa57fec2337641750c67f122439409e9385
<img>,https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
"alt=""Sticky Fingers removed from Bluesfest after weeks of backlash""",https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
"src=""https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba""",https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
"srcset=""https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba, https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_62%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba 2x""",https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
</img>,https://static.ffx.io/images/$zoom_0.4094%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_209%2C$y_79/t_crop_custom/q_86%2Cf_auto/6afc9299b3613395ec1f4b7ec0ede3afb034d3ba
<img>,https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
"alt=""Meryl Streep is one of the contemporary voices heard in Hollywood: An Oral History.""",https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
"src=""https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb""",https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
"srcset=""https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb, https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_62%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb 2x""",https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
</img>,https://static.ffx.io/images/$zoom_0.28122928763631216%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_70%2C$y_78/t_crop_custom/q_86%2Cf_auto/939852d05ae2bf7764bcd895f4f4de914b4a23bb
<img>,https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
"alt=""Eugene Levy visits Finland in “The Reluctant Traveler.""",https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
"src=""https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a""",https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
"srcset=""https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a, https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_62%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a 2x""",https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
</img>,https://static.ffx.io/images/$zoom_0.17663158351033856%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_120%2C$y_94/t_crop_custom/q_86%2Cf_auto/72093223a8fbe98ff3804492e53f2254fc54882a
<img>,https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
"alt=""Sarah Shahi and Adam Demos star in the second season of Netflix series, Sex/Life.""",https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
"src=""https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf""",https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
"srcset=""https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf, https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.7143%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_62%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf 2x""",https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
</img>,https://static.ffx.io/images/$zoom_0.2610983981693364%2C$multiply_0.3571%2C$ratio_1.5%2C$width_756%2C$x_71%2C$y_78/t_crop_custom/q_86%2Cf_auto/e8f7e9987d1e09275819e740211e88ccf50f0ccf
<img>,https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
"alt=""Palazzo Salato""",https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
"src=""https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b""",https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
"srcset=""https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b, https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_1.545%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_62%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b 2x""",https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
</img>,https://static.ffx.io/images/$zoom_0.14282005203443932%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_56%2C$y_107/t_crop_custom/q_86%2Cf_auto/25b0b2c4599e0a038f5213e08661ab535e703b5b
<img>,https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
"alt=""Pollo alla pizzaiola.""",https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
"src=""https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a""",https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
"srcset=""https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a, https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_1.545%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_62%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a 2x""",https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
</img>,https://static.ffx.io/images/$zoom_0.19352418172936003%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_129%2C$y_169/t_crop_custom/q_86%2Cf_auto/e911100f35ce429335b9c310c27054fd9202577a
<img>,https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
"alt=""Owner Christopher Thé at the Hearthe cafe in Stanmore""",https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
"loading=""lazy""",https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
"class=""['_1MQMh']""",https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
"src=""https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd""",https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
"srcset=""https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd, https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_1.545%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_62%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd 2x""",https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
</img>,https://static.ffx.io/images/$zoom_0.21550482213438735%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_349%2C$y_109/t_crop_custom/q_86%2Cf_auto/2a4faa0b8e9b354c3d69cc558520d6672c4376dd
<img>,https://static.ffx.io/images/$zoom_0.09507042253521127%2C$multiply_0.7725%2C$ratio_1.5%2C$width_756%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/4ca03499ce3813752d17d9d9841a99529d50c260
